EIA_ID,month,nameplate,capability
284,Oct,6,7
284,Nov,6,7
284,Dec,6,7
285,Jan,81.9,91
285,Feb,81.9,91
285,Mar,81.9,91
285,Apr,81.9,91
285,May,81.9,91
285,Jun,81.9,91
285,Jul,81.9,91
285,Aug,81.9,91
285,Sep,81.9,91
285,Oct,81.9,91
285,Nov,81.9,91
285,Dec,81.9,91
287,Jan,52.2,58
287,Feb,52.2,58
287,Mar,52.2,58
287,Apr,52.2,58
287,May,52.2,58
287,Jun,52.2,58
287,Jul,52.2,58
287,Aug,52.2,58
287,Sep,52.2,58
287,Oct,52.2,58
287,Nov,52.2,58
287,Dec,52.2,58
289,Jan,8.4,6.4
289,Feb,8.4,6.4
289,Mar,8.4,6.4
289,Apr,8.4,6.4
289,May,8.4,6.4
289,Jun,8.4,6.4
289,Jul,8.4,6.4
289,Aug,8.4,6.4
289,Sep,8.4,6.4
289,Oct,8.4,6.4
289,Nov,8.4,6.4
289,Dec,8.4,6.4
290,Jan,8.5,9
290,Feb,8.5,9
290,Mar,8.5,9
290,Apr,8.5,9
290,May,8.5,9
290,Jun,8.5,9
290,Jul,8.5,9
290,Aug,8.5,9
290,Sep,8.5,9
290,Oct,8.5,9
290,Nov,8.5,9
290,Dec,8.5,9
291,Jan,13.6,14.5
291,Feb,13.6,14.5
291,Mar,13.6,14.5
291,Apr,13.6,14.5
291,May,13.6,14.5
291,Jun,13.6,14.5
291,Jul,13.6,14.5
291,Aug,13.6,14.5
291,Sep,13.6,14.5
291,Oct,13.6,14.5
291,Nov,13.6,14.5
291,Dec,13.6,14.5
292,Jan,16.4,17.2
292,Feb,16.4,17.2
292,Mar,16.4,17.2
292,Apr,16.4,17.2
292,May,16.4,17.2
292,Jun,16.4,17.2
292,Jul,16.4,17.2
292,Aug,16.4,17.2
292,Sep,16.4,17.2
292,Oct,16.4,17.2
292,Nov,16.4,17.2
292,Dec,16.4,17.2
293,Jan,12.8,20
293,Feb,12.8,20
293,Mar,12.8,20
293,Apr,12.8,20
293,May,12.8,20
293,Jun,12.8,20
293,Jul,12.8,20
293,Aug,12.8,20
293,Sep,12.8,20
293,Oct,12.8,20
293,Nov,12.8,20
293,Dec,12.8,20
294,Jan,20,28
294,Feb,20,28
294,Mar,20,28
294,Apr,20,28
294,May,20,28
294,Jun,20,28
294,Jul,20,28
294,Aug,20,28
294,Sep,20,28
294,Oct,20,28
294,Nov,20,28
294,Dec,20,28
295,Jan,27,34
295,Feb,27,34
295,Mar,27,34
295,Apr,27,34
295,May,27,34
295,Jun,27,34
295,Jul,27,34
295,Aug,27,34
295,Sep,27,34
295,Oct,27,34
295,Nov,27,34
295,Dec,27,34
296,Jan,2.1,1.9
296,Feb,2.1,1.9
296,Mar,2.1,1.9
296,Apr,2.1,1.9
296,May,2.1,1.9
296,Jun,2.1,1.9
296,Jul,2.1,1.9
296,Aug,2.1,1.9
296,Sep,2.1,1.9
296,Oct,2.1,1.9
296,Nov,2.1,1.9
296,Dec,2.1,1.9
297,Jan,18,18.8
297,Feb,18,18.8
297,Mar,18,18.8
297,Apr,18,18.8
297,May,18,18.8
297,Jun,18,18.8
297,Jul,18,18.8
297,Aug,18,18.8
297,Sep,18,18.8
297,Oct,18,18.8
297,Nov,18,18.8
297,Dec,18,18.8
316,Jan,8.5,8.5
316,Feb,8.5,8.5
316,Mar,8.5,8.5
316,Apr,8.5,8.5
316,May,8.5,8.5
316,Jun,8.5,8.5
316,Jul,8.5,8.5
316,Aug,8.5,8.5
316,Sep,8.5,8.5
316,Oct,8.5,8.5
316,Nov,8.5,8.5
316,Dec,8.5,8.5
317,Jan,88.4,88.4
317,Feb,88.4,88.4
317,Mar,88.4,88.4
317,Apr,88.4,88.4
317,May,88.4,88.4
317,Jun,88.4,88.4
317,Jul,88.4,88.4
317,Aug,88.4,88.4
317,Sep,88.4,88.4
317,Oct,88.4,88.4
317,Nov,88.4,88.4
317,Dec,88.4,88.4
318,Jan,66.6,66.6
318,Feb,66.6,66.6
318,Mar,66.6,66.6
318,Apr,66.6,66.6
318,May,66.6,66.6
318,Jun,66.6,66.6
318,Jul,66.6,66.6
318,Aug,66.6,66.6
318,Sep,66.6,66.6
318,Oct,66.6,66.6
318,Nov,66.6,66.6
318,Dec,66.6,66.6
319,Jan,174.5,173.5
319,Feb,174.5,173.5
319,Mar,174.5,173.5
319,Apr,174.5,173.5
319,May,174.5,173.5
319,Jun,174.5,173.5
319,Jul,174.5,173.5
319,Aug,174.5,173.5
319,Sep,174.5,173.5
319,Oct,174.5,173.5
319,Nov,174.5,173.5
319,Dec,174.5,173.5
320,Jan,100,100
320,Feb,100,100
320,Mar,100,100
320,Apr,100,100
320,May,100,100
320,Jun,100,100
320,Jul,100,100
320,Aug,100,100
320,Sep,100,100
320,Oct,100,100
320,Nov,100,100
320,Dec,100,100
321,Jan,75,70.8
321,Feb,75,70.8
321,Mar,75,70.8
321,Apr,75,70.8
321,May,75,70.8
321,Jun,75,70.8
321,Jul,75,70.8
321,Aug,75,70.8
321,Sep,75,70.8
321,Oct,75,70.8
321,Nov,75,70.8
321,Dec,75,70.8
322,Jan,110,100
322,Feb,110,100
322,Mar,110,100
322,Apr,110,100
322,May,110,100
322,Jun,110,100
322,Jul,110,100
322,Aug,110,100
322,Sep,110,100
322,Oct,110,100
322,Nov,110,100
322,Dec,110,100
323,Jan,7.3,7.3
323,Feb,7.3,7.3
323,Mar,7.3,7.3
323,Apr,7.3,7.3
323,May,7.3,7.3
323,Jun,7.3,7.3
323,Jul,7.3,7.3
323,Aug,7.3,7.3
323,Sep,7.3,7.3
323,Oct,7.3,7.3
323,Nov,7.3,7.3
323,Dec,7.3,7.3
324,Jan,8.4,8.4
324,Feb,8.4,8.4
324,Mar,8.4,8.4
324,Apr,8.4,8.4
324,May,8.4,8.4
324,Jun,8.4,8.4
324,Jul,8.4,8.4
324,Aug,8.4,8.4
324,Sep,8.4,8.4
324,Oct,8.4,8.4
324,Nov,8.4,8.4
324,Dec,8.4,8.4
325,Jan,8.2,8.2
325,Feb,8.2,8.2
325,Mar,8.2,8.2
325,Apr,8.2,8.2
325,May,8.2,8.2
325,Jun,8.2,8.2
325,Jul,8.2,8.2
325,Aug,8.2,8.2
325,Sep,8.2,8.2
325,Oct,8.2,8.2
325,Nov,8.2,8.2
325,Dec,8.2,8.2
326,Jan,4.5,3.8
326,Feb,4.5,3.8
326,Mar,4.5,3.8
326,Apr,4.5,3.8
326,May,4.5,3.8
326,Jun,4.5,3.8
326,Jul,4.5,3.8
326,Aug,4.5,3.8
326,Sep,4.5,3.8
326,Oct,4.5,3.8
326,Nov,4.5,3.8
326,Dec,4.5,3.8
327,Jan,1.6,1.6
327,Feb,1.6,1.6
327,Mar,1.6,1.6
327,Apr,1.6,1.6
327,May,1.6,1.6
327,Jun,1.6,1.6
327,Jul,1.6,1.6
327,Aug,1.6,1.6
327,Sep,1.6,1.6
327,Oct,1.6,1.6
327,Nov,1.6,1.6
327,Dec,1.6,1.6
328,Jan,12,10.6
328,Feb,12,10.6
328,Mar,12,10.6
328,Apr,12,10.6
328,May,12,10.6
328,Jun,12,10.6
328,Jul,12,10.6
328,Aug,12,10.6
328,Sep,12,10.6
328,Oct,12,10.6
328,Nov,12,10.6
328,Dec,12,10.6
332,Jan,3,3
332,Feb,3,3
332,Mar,3,3
332,Apr,3,3
332,May,3,3
332,Jun,3,3
332,Jul,3,3
332,Aug,3,3
332,Sep,3,3
332,Oct,3,3
332,Nov,3,3
332,Dec,3,3
336,Jan,1.8,1.8
336,Feb,1.8,1.8
336,Mar,1.8,1.8
336,Apr,1.8,1.8
336,May,1.8,1.8
336,Jun,1.8,1.8
336,Jul,1.8,1.8
336,Aug,1.8,1.8
336,Sep,1.8,1.8
336,Oct,1.8,1.8
336,Nov,1.8,1.8
336,Dec,1.8,1.8
337,Jan,2.3,2.3
337,Feb,2.3,2.3
337,Mar,2.3,2.3
337,Apr,2.3,2.3
337,May,2.3,2.3
337,Jun,2.3,2.3
337,Jul,2.3,2.3
337,Aug,2.3,2.3
337,Sep,2.3,2.3
337,Oct,2.3,2.3
337,Nov,2.3,2.3
337,Dec,2.3,2.3
338,Jan,4.8,4.5
338,Feb,4.8,4.5
338,Mar,4.8,4.5
338,Apr,4.8,4.5
338,May,4.8,4.5
338,Jun,4.8,4.5
338,Jul,4.8,4.5
338,Aug,4.8,4.5
338,Sep,4.8,4.5
338,Oct,4.8,4.5
338,Nov,4.8,4.5
338,Dec,4.8,4.5
339,Jan,40.3,40.2
339,Feb,40.3,40.2
339,Mar,40.3,40.2
339,Apr,40.3,40.2
339,May,40.3,40.2
339,Jun,40.3,40.2
339,Jul,40.3,40.2
339,Aug,40.3,40.2
339,Sep,40.3,40.2
339,Oct,40.3,40.2
339,Nov,40.3,40.2
339,Dec,40.3,40.2
340,Jan,26.4,26.4
340,Feb,26.4,26.4
340,Mar,26.4,26.4
340,Apr,26.4,26.4
340,May,26.4,26.4
340,Jun,26.4,26.4
340,Jul,26.4,26.4
340,Aug,26.4,26.4
340,Sep,26.4,26.4
340,Oct,26.4,26.4
340,Nov,26.4,26.4
340,Dec,26.4,26.4
342,Jan,3,3
342,Feb,3,3
342,Mar,3,3
342,Apr,3,3
342,May,3,3
342,Jun,3,3
342,Jul,3,3
342,Aug,3,3
342,Sep,3,3
342,Oct,3,3
342,Nov,3,3
342,Dec,3,3
344,Jan,190,190
344,Feb,190,190
344,Mar,190,190
344,Apr,190,190
344,May,190,190
344,Jun,190,190
344,Jul,190,190
344,Aug,190,190
344,Sep,190,190
344,Oct,190,190
344,Nov,190,190
344,Dec,190,190
353,Jan,11.3,11.3
353,Feb,11.3,11.3
353,Mar,11.3,11.3
353,Apr,11.3,11.3
353,May,11.3,11.3
353,Jun,11.3,11.3
353,Jul,11.3,11.3
353,Aug,11.3,11.3
353,Sep,11.3,11.3
353,Oct,11.3,11.3
353,Nov,11.3,11.3
353,Dec,11.3,11.3
354,Jan,10.8,10.8
354,Feb,10.8,10.8
354,Mar,10.8,10.8
354,Apr,10.8,10.8
354,May,10.8,10.8
354,Jun,10.8,10.8
354,Jul,10.8,10.8
354,Aug,10.8,10.8
354,Sep,10.8,10.8
354,Oct,10.8,10.8
354,Nov,10.8,10.8
354,Dec,10.8,10.8
357,Jan,13.1,11.4
357,Feb,13.1,11.4
357,Mar,13.1,11.4
357,Apr,13.1,11.4
357,May,13.1,11.4
357,Jun,13.1,11.4
357,Jul,13.1,11.4
357,Aug,13.1,11.4
357,Sep,13.1,11.4
357,Oct,13.1,11.4
357,Nov,13.1,11.4
357,Dec,13.1,11.4
361,Jan,3.2,3.2
361,Feb,3.2,3.2
361,Mar,3.2,3.2
361,Apr,3.2,3.2
361,May,3.2,3.2
361,Jun,3.2,3.2
361,Jul,3.2,3.2
361,Aug,3.2,3.2
361,Sep,3.2,3.2
361,Oct,3.2,3.2
361,Nov,3.2,3.2
361,Dec,3.2,3.2
363,Jan,3.1,3.1
363,Feb,3.1,3.1
363,Mar,3.1,3.1
363,Apr,3.1,3.1
363,May,3.1,3.1
363,Jun,3.1,3.1
363,Jul,3.1,3.1
363,Aug,3.1,3.1
363,Sep,3.1,3.1
363,Oct,3.1,3.1
363,Nov,3.1,3.1
363,Dec,3.1,3.1
365,Jan,2.6,2.6
365,Feb,2.6,2.6
365,Mar,2.6,2.6
365,Apr,2.6,2.6
365,May,2.6,2.6
365,Jun,2.6,2.6
365,Jul,2.6,2.6
365,Aug,2.6,2.6
365,Sep,2.6,2.6
365,Oct,2.6,2.6
365,Nov,2.6,2.6
365,Dec,2.6,2.6
376,Jan,23.6,27.7
376,Feb,23.6,27.7
376,Mar,23.6,27.7
376,Apr,23.6,27.7
376,May,23.6,27.7
376,Jun,23.6,27.7
376,Jul,23.6,27.7
376,Aug,23.6,27.7
376,Sep,23.6,27.7
376,Oct,23.6,27.7
376,Nov,23.6,27.7
376,Dec,23.6,27.7
378,Jan,1,0.7
378,Feb,1,0.7
378,Mar,1,0.7
378,Apr,1,0.7
378,May,1,0.7
378,Jun,1,0.7
378,Jul,1,0.7
378,Aug,1,0.7
378,Sep,1,0.7
378,Oct,1,0.7
378,Nov,1,0.7
378,Dec,1,0.7
380,Jan,156.8,156.8
380,Feb,156.8,156.8
380,Mar,156.8,156.8
380,Apr,156.8,156.8
380,May,156.8,156.8
380,Jun,156.8,156.8
380,Jul,156.8,156.8
380,Aug,156.8,156.8
380,Sep,156.8,156.8
380,Oct,156.8,156.8
380,Nov,156.8,156.8
380,Dec,156.8,156.8
381,Jan,100,100
381,Feb,100,100
381,Mar,100,100
381,Apr,100,100
381,May,100,100
381,Jun,100,100
381,Jul,100,100
381,Aug,100,100
381,Sep,100,100
381,Oct,100,100
381,Nov,100,100
381,Dec,100,100
382,Jan,115.5,115.5
382,Feb,115.5,115.5
382,Mar,115.5,115.5
382,Apr,115.5,115.5
382,May,115.5,115.5
382,Jun,115.5,115.5
382,Jul,115.5,115.5
382,Aug,115.5,115.5
382,Sep,115.5,115.5
382,Oct,115.5,115.5
382,Nov,115.5,115.5
382,Dec,115.5,115.5
385,Jan,10,5
385,Feb,10,5
385,Mar,10,7.4
385,Apr,10,7.4
385,May,10,7.4
385,Jun,10,9.8
385,Jul,10,9.8
385,Aug,10,9.8
385,Sep,10,7.4
385,Oct,10,7.4
385,Nov,10,7.4
385,Dec,10,5
386,Jan,9.2,7.3
386,Feb,9.2,7.3
386,Mar,9.2,7.3
386,Apr,9.2,7.3
386,May,9.2,7.3
386,Jun,9.2,7.3
386,Jul,9.2,7.3
386,Aug,9.2,7.3
386,Sep,9.2,7.3
386,Oct,9.2,7.3
386,Nov,9.2,7.3
386,Dec,9.2,7.3
387,Jan,19.6,20.8
387,Feb,19.6,20.8
387,Mar,19.6,19.95
387,Apr,19.6,19.95
387,May,19.6,19.95
387,Jun,19.6,19.1
387,Jul,19.6,19.1
387,Aug,19.6,19.1
387,Sep,19.6,19.95
387,Oct,19.6,19.95
387,Nov,19.6,19.95
387,Dec,19.6,20.8
388,Jan,33,18.1
388,Feb,33,18.1
388,Mar,33,NA
388,Apr,33,NA
388,May,33,NA
388,Jun,33,NA
388,Jul,33,NA
388,Aug,33,NA
388,Sep,33,NA
388,Oct,33,NA
388,Nov,33,NA
388,Dec,33,18.1
391,Jan,3.2,3
391,Feb,3.2,3
391,Mar,3.2,3
391,Apr,3.2,3
391,May,3.2,3
391,Jun,3.2,3
391,Jul,3.2,3
391,Aug,3.2,3
391,Sep,3.2,3
391,Oct,3.2,3
391,Nov,3.2,3
391,Dec,3.2,3
392,Jan,1682,1674.5
392,Feb,1682,1674.5
392,Mar,1682,1674.5
392,Apr,1682,1674.5
392,May,1682,1674.5
392,Jun,1682,1674.5
392,Jul,1682,1674.5
392,Aug,1682,1674.5
392,Sep,1682,1674.5
392,Oct,1682,1674.5
392,Nov,1682,1674.5
392,Dec,1682,1674.5
393,Jan,37.5,37.5
393,Feb,37.5,37.5
393,Mar,37.5,37.5
393,Apr,37.5,37.5
393,May,37.5,37.5
393,Jun,37.5,37.5
393,Jul,37.5,37.5
393,Aug,37.5,37.5
393,Sep,37.5,37.5
393,Oct,37.5,37.5
393,Nov,37.5,37.5
393,Dec,37.5,37.5
394,Jan,1.6,2.4
394,Feb,1.6,2.4
394,Mar,1.6,2.4
394,Apr,1.6,2.4
394,May,1.6,2.4
394,Jun,1.6,2.4
394,Jul,1.6,2.4
394,Aug,1.6,2.4
394,Sep,1.6,2.4
394,Oct,1.6,2.4
394,Nov,1.6,2.4
394,Dec,1.6,2.4
396,Jan,10.1,8.6
396,Feb,10.1,8.6
396,Mar,10.1,8.6
396,Apr,10.1,8.6
396,May,10.1,8.6
396,Jun,10.1,8.6
396,Jul,10.1,8.6
396,Aug,10.1,8.6
396,Sep,10.1,8.6
396,Oct,10.1,8.6
396,Nov,10.1,8.6
396,Dec,10.1,8.6
397,Jan,2,2
397,Feb,2,2
397,Mar,2,2
397,Apr,2,2
397,May,2,2
397,Jun,2,2
397,Jul,2,2
397,Aug,2,2
397,Sep,2,2
397,Oct,2,2
397,Nov,2,2
397,Dec,2,2
398,Jan,5.6,5
398,Feb,5.6,5
398,Mar,5.6,5
398,Apr,5.6,5
398,May,5.6,5
398,Jun,5.6,5
398,Jul,5.6,5
398,Aug,5.6,5
398,Sep,5.6,5
398,Oct,5.6,5
398,Nov,5.6,5
398,Dec,5.6,5
401,Jan,37.5,37.5
401,Feb,37.5,37.5
401,Mar,37.5,37.5
401,Apr,37.5,37.5
401,May,37.5,37.5
401,Jun,37.5,37.5
401,Jul,37.5,37.5
401,Aug,37.5,37.5
401,Sep,37.5,37.5
401,Oct,37.5,37.5
401,Nov,37.5,37.5
401,Dec,37.5,37.5
402,Jan,3.2,2.7
402,Feb,3.2,2.7
402,Mar,3.2,2.7
402,Apr,3.2,2.7
402,May,3.2,2.7
402,Jun,3.2,2.7
402,Jul,3.2,2.7
402,Aug,3.2,2.7
402,Sep,3.2,2.7
402,Oct,3.2,2.7
402,Nov,3.2,2.7
402,Dec,3.2,2.7
403,Jan,5.6,6.1
403,Feb,5.6,6.1
403,Mar,5.6,6.1
403,Apr,5.6,6.1
403,May,5.6,6.1
403,Jun,5.6,6.1
403,Jul,5.6,6.1
403,Aug,5.6,6.1
403,Sep,5.6,6.1
403,Oct,5.6,6.1
403,Nov,5.6,6.1
403,Dec,5.6,6.1
407,Jan,37.5,36.5
407,Feb,37.5,36.5
407,Mar,37.5,36.5
407,Apr,37.5,36.5
407,May,37.5,36.5
407,Jun,37.5,36.5
407,Jul,37.5,36.5
407,Aug,37.5,36.5
407,Sep,37.5,36.5
407,Oct,37.5,36.5
407,Nov,37.5,36.5
407,Dec,37.5,36.5
409,Jan,94.5,94.5
409,Feb,94.5,94.5
409,Mar,94.5,94.5
409,Apr,94.5,94.5
409,May,94.5,94.5
409,Jun,94.5,94.5
409,Jul,94.5,94.5
409,Aug,94.5,94.5
409,Sep,94.5,94.5
409,Oct,94.5,94.5
409,Nov,94.5,94.5
409,Dec,94.5,94.5
410,Jan,9,9
410,Feb,9,9
410,Mar,9,9
410,Apr,9,9
410,May,9,9
410,Jun,9,9
410,Jul,9,9
410,Aug,9,9
410,Sep,9,9
410,Oct,9,9
410,Nov,9,9
410,Dec,9,9
412,Jan,44,44
412,Feb,44,44
412,Mar,44,44
412,Apr,44,44
412,May,44,44
412,Jun,44,44
412,Jul,44,44
412,Aug,44,44
412,Sep,44,44
412,Oct,44,44
412,Nov,44,44
412,Dec,44,44
413,Jan,27.3,27.3
413,Feb,27.3,27.3
413,Mar,27.3,27.3
413,Apr,27.3,27.3
413,May,27.3,27.3
413,Jun,27.3,27.3
413,Jul,27.3,27.3
413,Aug,27.3,27.3
413,Sep,27.3,27.3
413,Oct,27.3,27.3
413,Nov,27.3,27.3
413,Dec,27.3,27.3
414,Jan,10,8.5
414,Feb,10,8.5
414,Mar,10,9.75
414,Apr,10,9.75
414,May,10,9.75
414,Jun,10,11
414,Jul,10,11
414,Aug,10,11
414,Sep,10,9.75
414,Oct,10,9.75
414,Nov,10,9.75
414,Dec,10,8.5
415,Jan,72,61.2
415,Feb,72,61.2
415,Mar,72,66.6
415,Apr,72,66.6
415,May,72,66.6
415,Jun,72,72
415,Jul,72,72
415,Aug,72,72
415,Sep,72,66.6
415,Oct,72,66.6
415,Nov,72,66.6
415,Dec,72,61.2
416,Jan,29.9,22.5
416,Feb,29.9,22.5
416,Mar,29.9,24
416,Apr,29.9,24
416,May,29.9,24
416,Jun,29.9,25.5
416,Jul,29.9,25.5
416,Aug,29.9,25.5
416,Sep,29.9,24
416,Oct,29.9,24
416,Nov,29.9,24
416,Dec,29.9,22.5
417,Jan,41.9,37.5
417,Feb,41.9,37.5
417,Mar,41.9,37.5
417,Apr,41.9,37.5
417,May,41.9,37.5
417,Jun,41.9,37.5
417,Jul,41.9,37.5
417,Aug,41.9,37.5
417,Sep,41.9,37.5
417,Oct,41.9,37.5
417,Nov,41.9,37.5
417,Dec,41.9,37.5
418,Jan,10,10
418,Feb,10,10
418,Mar,10,10
418,Apr,10,10
418,May,10,10
418,Jun,10,10
418,Jul,10,10
418,Aug,10,10
418,Sep,10,10
418,Oct,10,10
418,Nov,10,10
418,Dec,10,10
419,Jan,67.2,60
419,Feb,67.2,60
419,Mar,67.2,60
419,Apr,67.2,60
419,May,67.2,60
419,Jun,67.2,60
419,Jul,67.2,60
419,Aug,67.2,60
419,Sep,67.2,60
419,Oct,67.2,60
419,Nov,67.2,60
419,Dec,67.2,60
424,Jan,15.3,16
424,Feb,15.3,16
424,Mar,15.3,16
424,Apr,15.3,16
424,May,15.3,16
424,Jun,15.3,16
424,Jul,15.3,16
424,Aug,15.3,16
424,Sep,15.3,16
424,Oct,15.3,16
424,Nov,15.3,16
424,Dec,15.3,16
425,Jan,122.4,132
425,Feb,122.4,132
425,Mar,122.4,132
425,Apr,122.4,132
425,May,122.4,132
425,Jun,122.4,132
425,Jul,122.4,132
425,Aug,122.4,132
425,Sep,122.4,132
425,Oct,122.4,132
425,Nov,122.4,132
425,Dec,122.4,132
426,Jan,6.1,6
426,Feb,6.1,6
426,Mar,6.1,6
426,Apr,6.1,6
426,May,6.1,6
426,Jun,6.1,6
426,Jul,6.1,6
426,Aug,6.1,6
426,Sep,6.1,6
426,Oct,6.1,6
426,Nov,6.1,6
426,Dec,6.1,6
427,Jan,79.2,86
427,Feb,79.2,86
427,Mar,79.2,86
427,Apr,79.2,86
427,May,79.2,86
427,Jun,79.2,86
427,Jul,79.2,86
427,Aug,79.2,86
427,Sep,79.2,86
427,Oct,79.2,86
427,Nov,79.2,86
427,Dec,79.2,86
428,Jan,2.7,2.7
428,Feb,2.7,2.7
428,Mar,2.7,2.7
428,Apr,2.7,2.7
428,May,2.7,2.7
428,Jun,2.7,2.7
428,Jul,2.7,2.7
428,Aug,2.7,2.7
428,Sep,2.7,2.7
428,Oct,2.7,2.7
428,Nov,2.7,2.7
428,Dec,2.7,2.7
430,Jan,157.8,155.9
430,Feb,157.8,155.9
430,Mar,157.8,155.9
430,Apr,157.8,155.9
430,May,157.8,155.9
430,Jun,157.8,155.9
430,Jul,157.8,155.9
430,Aug,157.8,155.9
430,Sep,157.8,155.9
430,Oct,157.8,155.9
430,Nov,157.8,155.9
430,Dec,157.8,155.9
431,Jan,161.6,156.2
431,Feb,161.6,156.2
431,Mar,161.6,156.2
431,Apr,161.6,156.2
431,May,161.6,156.2
431,Jun,161.6,156.2
431,Jul,161.6,156.2
431,Aug,161.6,156.2
431,Sep,161.6,156.2
431,Oct,161.6,156.2
431,Nov,161.6,156.2
431,Dec,161.6,156.2
432,Jan,74.1,74.1
432,Feb,74.1,74.1
432,Mar,74.1,74.1
432,Apr,74.1,74.1
432,May,74.1,74.1
432,Jun,74.1,74.1
432,Jul,74.1,74.1
432,Aug,74.1,74.1
432,Sep,74.1,74.1
432,Oct,74.1,74.1
432,Nov,74.1,74.1
432,Dec,74.1,74.1
433,Jan,25.5,25.5
433,Feb,25.5,25.5
433,Mar,25.5,25.5
433,Apr,25.5,25.5
433,May,25.5,25.5
433,Jun,25.5,25.5
433,Jul,25.5,25.5
433,Aug,25.5,25.5
433,Sep,25.5,25.5
433,Oct,25.5,25.5
433,Nov,25.5,25.5
433,Dec,25.5,25.5
435,Jan,266.5,241.5
435,Feb,266.5,241.5
435,Mar,266.5,241.5
435,Apr,266.5,241.5
435,May,266.5,241.5
435,Jun,266.5,241.5
435,Jul,266.5,241.5
435,Aug,266.5,241.5
435,Sep,266.5,241.5
435,Oct,266.5,241.5
435,Nov,266.5,241.5
435,Dec,266.5,241.5
436,Jan,276.2,262
436,Feb,276.2,262
436,Mar,276.2,262
436,Apr,276.2,262
436,May,276.2,262
436,Jun,276.2,262
436,Jul,276.2,262
436,Aug,276.2,262
436,Sep,276.2,262
436,Oct,276.2,262
436,Nov,276.2,262
436,Dec,276.2,262
437,Jan,644.1,761.7
437,Feb,644.1,761.7
437,Mar,644.1,752.4
437,Apr,644.1,752.4
437,May,644.1,752.4
437,Jun,644.1,743.1
437,Jul,644.1,743.1
437,Aug,644.1,743.1
437,Sep,644.1,752.4
437,Oct,644.1,752.4
437,Nov,644.1,752.4
437,Dec,644.1,761.7
438,Jan,115.1,111.9
438,Feb,115.1,111.9
438,Mar,115.1,113.5
438,Apr,115.1,113.5
438,May,115.1,113.5
438,Jun,115.1,115.1
438,Jul,115.1,115.1
438,Aug,115.1,115.1
438,Sep,115.1,113.5
438,Oct,115.1,113.5
438,Nov,115.1,113.5
438,Dec,115.1,111.9
439,Jan,170.8,203.2
439,Feb,170.8,203.2
439,Mar,170.8,203.2
439,Apr,170.8,203.2
439,May,170.8,203.2
439,Jun,170.8,203.2
439,Jul,170.8,203.2
439,Aug,170.8,203.2
439,Sep,170.8,203.2
439,Oct,170.8,203.2
439,Nov,170.8,203.2
439,Dec,170.8,203.2
440,Jan,4.5,4.3
440,Feb,4.5,4.3
440,Mar,4.5,4.3
440,Apr,4.5,4.3
440,May,4.5,4.3
440,Jun,4.5,4.3
440,Jul,4.5,4.3
440,Aug,4.5,4.3
440,Sep,4.5,4.3
440,Oct,4.5,4.3
440,Nov,4.5,4.3
440,Dec,4.5,4.3
441,Jan,198.6,215.1
441,Feb,198.6,215.1
441,Mar,198.6,215.1
441,Apr,198.6,215.1
441,May,198.6,215.1
441,Jun,198.6,215.1
441,Jul,198.6,215.1
441,Aug,198.6,215.1
441,Sep,198.6,215.1
441,Oct,198.6,215.1
441,Nov,198.6,215.1
441,Dec,198.6,215.1
442,Jan,154.4,177.4
442,Feb,154.4,177.4
442,Mar,154.4,177.4
442,Apr,154.4,177.4
442,May,154.4,177.4
442,Jun,154.4,177.4
442,Jul,154.4,177.4
442,Aug,154.4,177.4
442,Sep,154.4,177.4
442,Oct,154.4,177.4
442,Nov,154.4,177.4
442,Dec,154.4,177.4
443,Jan,117,117
443,Feb,117,117
443,Mar,117,117
443,Apr,117,117
443,May,117,117
443,Jun,117,117
443,Jul,117,117
443,Aug,117,117
443,Sep,117,117
443,Oct,117,117
443,Nov,117,117
443,Dec,117,117
444,Jan,13.4,16.6
444,Feb,13.4,16.6
444,Mar,13.4,16.6
444,Apr,13.4,16.6
444,May,13.4,16.6
444,Jun,13.4,16.6
444,Jul,13.4,16.6
444,Aug,13.4,16.6
444,Sep,13.4,16.6
444,Oct,13.4,16.6
444,Nov,13.4,16.6
444,Dec,13.4,16.6
445,Jan,714,714
445,Feb,714,714
445,Mar,714,714
445,Apr,714,714
445,May,714,714
445,Jun,714,714
445,Jul,714,714
445,Aug,714,714
445,Sep,714,714
445,Oct,714,714
445,Nov,714,714
445,Dec,714,714
447,Jan,120,120
447,Feb,120,120
447,Mar,120,120
447,Apr,120,120
447,May,120,120
447,Jun,120,120
447,Jul,120,120
447,Aug,120,120
447,Sep,120,120
447,Oct,120,120
447,Nov,120,120
447,Dec,120,120
450,Jan,180,180
450,Feb,180,180
450,Mar,180,180
450,Apr,180,180
450,May,180,180
450,Jun,180,180
450,Jul,180,180
450,Aug,180,180
450,Sep,180,180
450,Oct,180,180
450,Nov,180,180
450,Dec,180,180
451,Jan,140,140
451,Feb,140,140
451,Mar,140,140
451,Apr,140,140
451,May,140,140
451,Jun,140,140
451,Jul,140,140
451,Aug,140,140
451,Sep,140,140
451,Oct,140,140
451,Nov,140,140
451,Dec,140,140
454,Jan,315,315
454,Feb,315,315
454,Mar,315,315
454,Apr,315,315
454,May,315,315
454,Jun,315,315
454,Jul,315,315
454,Aug,315,315
454,Sep,315,315
454,Oct,315,315
454,Nov,315,315
454,Dec,315,315
455,Jan,46.7,46.7
455,Feb,46.7,46.7
455,Mar,46.7,46.7
455,Apr,46.7,46.7
